Country Name,Country Code,Series Name,Series Code,Year,Value,indicator,Normalized Value,Weighted Score
Germany,DEU,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,1990,68.8934857823846,Governance and Participation,5.727076475333895e-10,5.727076475333895e-11
Germany,DEU,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1990,68.8934857823846,Social Inclusion,0.5223385396211759,0.0522338539621176
Germany,DEU,Population growth (annual %),SP.POP.GROW,1990,0.861969448764933,Social Inclusion,0.5222965778575668,0.05222965778575668
Germany,DEU,Net migration,SM.POP.NETM,1990,479954.0,Social Inclusion,0.8183311395852891,0.08183311395852892
Netherlands,NLD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1990,10.1341402975352,Sustainability,2.032536660484875e-08,4.06507332096975e-09
Netherlands,NLD,Forest area (sq. km),AG.LND.FRST.K2,1990,3453.3,Sustainability,8.96068665441916e-08,1.792137330883832e-08
Netherlands,NLD,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,1990,3453.3,Sustainability,8.96068665441916e-08,1.792137330883832e-08
Netherlands,NLD,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,1.00183414851045,Sustainability,2.014161133609606e-08,4.028322267219212e-09
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1990,76.8780487804878,Quality of Life,2.166835102091542e-08,4.333670204183084e-09
Netherlands,NLD,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Netherlands,NLD,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Netherlands,NLD,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1990,0.903339465335452,Quality of Life,2.013962947996003e-08,4.0279258959920065e-09
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,1990,318330511920.61,Economic Development,0.0985374282708499,0.01970748565416998
Netherlands,NLD,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1990,7.671,Economic Development,0.050341009677039875,0.010068201935407976
Netherlands,NLD,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1990,13718073803.8267,Economic Development,0.052417976861263545,0.01048359537225271
Netherlands,NLD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1990,708941406.3,Economic Development,0.050448346030697824,0.010089669206139566
Netherlands,NLD,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,1990,708941406.3,Data-driven Decision Making,0.005931270848173839,0.000593127084817384
Netherlands,NLD,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,1990,0.568810418331622,Safety and Security,4.758882222734328e-12,4.758882222734329e-13
Netherlands,NLD,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,1990,1.24578337871754,Safety and Security,1.0422693015619862e-11,1.0422693015619862e-12
Netherlands,NLD,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,0.334386942,Technological Integration,2.797607115681462e-12,2.797607115681462e-13
Netherlands,NLD,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1990,0.334386942,Technological Integration,2.797607115681462e-12,2.797607115681462e-13
Netherlands,NLD,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,1990,49.0793494102756,Technological Integration,4.1061632467455555e-10,4.1061632467455555e-11
Netherlands,NLD,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,1990,49.0793494102756,Governance and Participation,4.0693511893417434e-10,4.069351189341744e-11
Netherlands,NLD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1990,49.0793494102756,Governance and Participation,4.0693511893417434e-10,4.069351189341744e-11
Netherlands,NLD,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,1990,49.0793494102756,Governance and Participation,4.0693511893417434e-10,4.069351189341744e-11
Netherlands,NLD,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,1990,49.0793494102756,Governance and Participation,4.0693511893417434e-10,4.069351189341744e-11
Netherlands,NLD,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1990,1.0,Social Inclusion,0.5222966629946573,0.05222966629946573
Netherlands,NLD,Population growth (annual %),SP.POP.GROW,1990,0.688603823438797,Social Inclusion,0.5222964709258419,0.05222964709258419
Netherlands,NLD,Net migration,SM.POP.NETM,1990,32373.0,Social Inclusion,0.5422636765901384,0.05422636765901384
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1990,6.13833638319543,Sustainability,2.024496522427951e-08,4.0489930448559026e-09
France,FRA,Forest area (sq. km),AG.LND.FRST.K2,1990,144360.0,Sustainability,2.924854404792781e-06,5.849708809585562e-07
France,FRA,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,1990,12.9583443884,Sustainability,2.038219369466163e-08,4.0764387389323255e-09
France,FRA,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.458534176735802,Sustainability,2.0130679351261384e-08,4.026135870252277e-09
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1990,76.6,Quality of Life,2.166275627545341e-08,4.332551255090682e-09
France,FRA,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
France,FRA,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
France,FRA,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1990,2.40193301896905,Quality of Life,2.0169783359681683e-08,4.033956671936337e-09
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1990,1269179616913.63,Economic Development,0.24249950469388115,0.048499900938776236
France,FRA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1990,9.36,Economic Development,0.05034100967729559,0.010068201935459119
France,FRA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1990,34823457561.5266,Economic Development,0.05561341013612128,0.011122682027224258
France,FRA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1990,4034759033.0,Economic Development,0.050951887138145746,0.01019037742762915
France,FRA,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,1990,4034759033.0,Data-driven Decision Making,0.033756313902529526,0.003375631390252953
France,FRA,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,1990,4034759033.0,Safety and Security,0.03375631390767901,0.003375631390767901
France,FRA,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,1990,4034759033.0,Safety and Security,0.03375631390767901,0.003375631390767901
France,FRA,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,0.052777862,Technological Integration,4.415594741784332e-13,4.415594741784332e-14
France,FRA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1990,0.052777862,Technological Integration,4.415594741784332e-13,4.415594741784332e-14
France,FRA,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,1990,59.3823967776817,Technological Integration,4.968154999648946e-10,4.9681549996489465e-11
France,FRA,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,1990,59.3823967776817,Governance and Participation,4.931342942248308e-10,4.9313429422483084e-11
France,FRA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1990,59.3823967776817,Governance and Participation,4.931342942248308e-10,4.9313429422483084e-11
France,FRA,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,1990,59.3823967776817,Governance and Participation,4.931342942248308e-10,4.9313429422483084e-11
France,FRA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,1990,59.3823967776817,Governance and Participation,4.931342942248308e-10,4.9313429422483084e-11
France,FRA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1990,0.2,Social Inclusion,0.522296169555547,0.052229616955554704
France,FRA,Population growth (annual %),SP.POP.GROW,1990,0.480817154251958,Social Inclusion,0.5222963427632555,0.05222963427632556
France,FRA,Net migration,SM.POP.NETM,1990,11404.0,Social Inclusion,0.5293300207121067,0.05293300207121067
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1990,7.64231279382795,Sustainability,2.027522741490515e-08,4.05504548298103e-09
Iceland,ISL,Forest area (sq. km),AG.LND.FRST.K2,1990,170.7,Sustainability,2.3556185000625404e-08,4.711237000125081e-09
Iceland,ISL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,1990,3.5714285714,Sustainability,2.0193315309447187e-08,4.0386630618894374e-09
Iceland,ISL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,6.65188470066519,Sustainability,2.0255298562601094e-08,4.051059712520219e-09
Iceland,ISL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1990,78.0363414634146,Quality of Life,2.1691657552668977e-08,4.3383315105337955e-09
Iceland,ISL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Iceland,ISL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Iceland,ISL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,1990,6468736355.55678,Economic Development,0.051320400320186775,0.010264080064037355
Iceland,ISL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1990,6468736355.55678,Economic Development,0.051320400320186775,0.010264080064037355
Iceland,ISL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1990,-15276582.6802198,Economic Development,0.05033869674467649,0.010067739348935298
Iceland,ISL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1990,62259349.82,Economic Development,0.050350435972048656,0.010070087194409732
Iceland,ISL,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,1990,62259349.82,Data-driven Decision Making,0.0005208851674985139,5.208851674985139e-05
Iceland,ISL,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,1990,62259349.82,Safety and Security,0.0005208851728251199,5.208851728251199e-05
Iceland,ISL,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,1990,62259349.82,Safety and Security,0.0005208851728251199,5.208851728251199e-05
Iceland,ISL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,0.0,Technological Integration,0.0,0.0
Iceland,ISL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1990,0.0,Technological Integration,0.0,0.0
Iceland,ISL,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,1990,17.1107712759495,Technological Integration,1.4315515788410867e-10,1.4315515788410868e-11
Iceland,ISL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,1990,17.1107712759495,Governance and Participation,1.3947395214274283e-10,1.3947395214274284e-11
Iceland,ISL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1990,17.1107712759495,Governance and Participation,1.3947395214274283e-10,1.3947395214274284e-11
Iceland,ISL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,1990,17.1107712759495,Governance and Participation,1.3947395214274283e-10,1.3947395214274284e-11
Iceland,ISL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,1990,17.1107712759495,Governance and Participation,1.3947395214274283e-10,1.3947395214274284e-11
Iceland,ISL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1990,17.1107712759495,Social Inclusion,0.5223066001004617,0.05223066001004617
Iceland,ISL,Population growth (annual %),SP.POP.GROW,1990,0.777662198585402,Social Inclusion,0.5222965258569487,0.052229652585694876
Iceland,ISL,Net migration,SM.POP.NETM,1990,-969.0,Social Inclusion,0.5216983680735027,0.05216983680735027
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1990,8.81096445221279,Sustainability,2.0298742384296286e-08,4.059748476859257e-09
Ireland,IRL,Forest area (sq. km),AG.LND.FRST.K2,1990,4616.4,Sustainability,1.1301012850218886e-07,2.2602025700437773e-08
Ireland,IRL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,1990,14.4014962594,Sustainability,2.0411232007173182e-08,4.082246401434637e-09
Ireland,IRL,"Electricity production from renewable sources, excluding hydroelectric (% of total)",EG.ELC.RNWX.ZS,1990,0.0,Sustainability,2.0121452977385667e-08,4.024290595477134e-09
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,1990,74.8460731707317,Quality of Life,2.1627464719232512e-08,4.325492943846502e-09
Ireland,IRL,Access to electricity (% of population),EG.ELC.ACCS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Ireland,IRL,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,1990,100.0,Quality of Life,2.2133598275124235e-08,4.426719655024847e-09
Ireland,IRL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,1990,0.48775246390309,Quality of Life,2.01312672656527e-08,4.02625345313054e-09
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,1990,49305632408.4929,Economic Development,0.05780606504965351,0.011561213009930703
Ireland,IRL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1990,14.077,Economic Development,0.050341009678009765,0.010068201935601954
Ireland,IRL,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1990,363884000.0,Economic Development,0.0503961030612979,0.010079220612259581
Ireland,IRL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1990,285673553.5,Economic Development,0.05038426171000779,0.010076852342001558
Ireland,IRL,Statistical performance indicators (SPI): Overall score (scale 0-100),IQ.SPI.OVRL,1990,285673553.5,Data-driven Decision Making,0.002390052552518011,0.00023900525525180112
Ireland,IRL,"Intentional homicides, female (per 100,000 female)",VC.IHR.PSRC.FE.P5,1990,0.132193401123146,Safety and Security,1.1059797892115267e-12,1.1059797892115268e-13
Ireland,IRL,"Intentional homicides, male (per 100,000 male)",VC.IHR.PSRC.MA.P5,1990,0.847804609962503,Safety and Security,7.093052723149233e-12,7.093052723149233e-13
Ireland,IRL,Individuals using the Internet (% of population),IT.NET.USER.ZS,1990,0.0,Technological Integration,0.0,0.0
Ireland,IRL,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,1990,0.0,Technological Integration,0.0,0.0
Ireland,IRL,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,1990,51.811966646377,Technological Integration,4.3347842981067984e-10,4.334784298106799e-11
Ireland,IRL,Human capital index (HCI) (scale 0-1),HD.HCI.OVRL,1990,51.811966646377,Governance and Participation,4.297972240703828e-10,4.2979722407038284e-11
Ireland,IRL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1990,51.811966646377,Governance and Participation,4.297972240703828e-10,4.2979722407038284e-11
Ireland,IRL,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,1990,51.811966646377,Governance and Participation,4.297972240703828e-10,4.2979722407038284e-11
Ireland,IRL,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,1990,51.811966646377,Governance and Participation,4.297972240703828e-10,4.2979722407038284e-11
Ireland,IRL,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,1990,51.811966646377,Social Inclusion,0.5223280037591711,0.05223280037591711
Ireland,IRL,Population growth (annual %),SP.POP.GROW,1990,0.0844130206737995,Social Inclusion,0.5222960982616267,0.052229609826162676
Ireland,IRL,Net migration,SM.POP.NETM,1990,-8183.0,Social Inclusion,0.5172487808969983,0.05172487808969983
Belgium,BEL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1990,10.9670355667222,Sustainability,2.0342125667842784e-08,4.068425133568557e-09
Belgium,BEL,Forest area (sq. km),AG.LND.FRST.K2,1990,10.9670355667222,Sustainability,2.0342125667842784e-08,4.068425133568557e-09
Belgium,BEL,"Annual freshwater withdrawals, agriculture (% of total freshwater withdrawal)",ER.H2O.FWAG.ZS,1990,1.5125701551,Sustainability,2.015188808663651e-08,4.030377617327302e-09
